,partner,total_charges
5227,No,372975.0
5228,No,14069.0
5229,Yes,18573.0
5230,Yes,73225.0
5231,Yes,67255.0
5232,No,36273.0
5233,No,176145.0
5234,No,172595.0
5235,No,419215.0
5236,Yes,14112.0
5237,No,1645.0
5238,No,27246.0
5239,Yes,26455.0
5240,No,46717.0
5241,No,117355.0
5242,No,3185.0
5243,Yes,771355.0
5244,No,247125.0
5245,Yes,78423.0
5246,No,22278.0
5247,Yes,499025.0
5248,No,374405.0
5249,No,722035.0
5250,Yes,235145.0
5251,No,29896.0
5252,Yes,607775.0
5253,No,407095.0
5254,No,247905.0
5255,Yes,21343.0
5256,No,60001.0
5257,Yes,22031.0
5258,Yes,18315.0
5259,Yes,61941.0
5260,No,63895.0
5261,No,21392.0
5262,No,83175.0
5263,No,5213.0
5264,Yes,13375.0
5265,Yes,718195.0
5266,No,608.0
5267,Yes,25601.0
5268,No,5776.0
5269,Yes,5953.0
5270,Yes,179015.0
5271,Yes,25314.0
5272,Yes,47603.0
5273,Yes,29285.0
5274,No,95365.0
5275,No,198.0
5276,Yes,570505.0
5277,Yes,6099.0
5278,No,2055.0
5279,No,7965.0
5280,No,699365.0
5281,Yes,412265.0
5282,Yes,576295.0
5283,No,153785.0
5284,No,26033.0
5285,Yes,55664.0
5286,Yes,54319.0
5287,No,225825.0
5288,Yes,109235.0
5289,Yes,640125.0
5290,Yes,28122.0
5291,Yes,8005.0
5292,Yes,269835.0
5293,Yes,6169.0
5294,No,191285.0
5295,Yes,8491.0
5296,Yes,34603.0
5297,Yes,146575.0
5298,Yes,901.0
5299,No,55553.0
5300,Yes,12788.0
5301,Yes,290735.0
5302,Yes,1463.0
5303,No,5125.0
5304,Yes,495295.0
5305,Yes,45049.0
5306,No,456.0
5307,Yes,452015.0
5308,No,26735.0
5309,Yes,231685.0
5310,Yes,807535.0
5311,No,230235.0
5312,Yes,72519.0
5313,Yes,207855.0
5314,Yes,62254.0
5315,No,124225.0
5316,Yes,9945.0
5317,Yes,28805.0
5318,Yes,59925.0
5319,Yes,34621.0
5320,Yes,853.0
5321,Yes,9341.0
5322,Yes,23752.0
5323,No,281305.0
5324,Yes,12228.0
5325,Yes,52932.0
5326,Yes,631435.0
5327,No,191.0
5328,No,100305.0
5329,Yes,15931.0
5330,Yes,250995.0
5331,No,318765.0
5332,No,7445.0
5333,No,23452.0
5334,Yes,33301.0
5335,No,55227.0
5336,No,23353.0
5337,No,47984.0
5338,Yes,85944.0
5339,No,97055.0
5340,Yes,76658.0
5341,Yes,368605.0
5342,No,111515.0
5343,No,2537.0
5344,No,13936.0
5345,No,8935.0
5346,No,44453.0
5347,Yes,9786.0
5348,Yes,125815.0
5349,No,33135.0
5350,No,2914.0
5351,Yes,45375.0
5352,No,8475.0
5353,Yes,17151.0
5354,Yes,171515.0
5355,No,159725.0
5356,No,12501.0
5357,Yes,39968.0
5358,Yes,52151.0
5359,No,2355.0
5360,No,6732.0
5361,Yes,14422.0
5362,No,563905.0
5363,No,522235.0
5364,Yes,729175.0
5365,No,79965.0
5366,No,508.0
5367,No,4245.0
5368,No,2494.0
5369,Yes,441575.0
5370,Yes,52706.0
5371,No,14455.0
5372,Yes,244795.0
5373,Yes,28849.0
5374,No,305015.0
5375,No,253.0
5376,No,451725.0
5377,No,4362.0
5378,No,1184.0
5379,Yes,199.0
5380,Yes,36496.0
5381,No,120015.0
5382,No,2556.0
5383,Yes,239505.0
5384,No,706.0
5385,Yes,508355.0
5386,No,3896.0
5387,No,6445.0
5388,No,5235.0
5389,No,393.0
5390,No,98905.0
5391,No,24061.0
5392,No,63855.0
5393,Yes,1911.0
5394,Yes,452405.0
5395,No,46642.0
5396,No,34708.0
5397,Yes,69103.0
5398,Yes,40142.0
5399,No,1288.0
5400,No,227765.0
5401,Yes,63758.0
5402,Yes,248.0
5403,Yes,525175.0
5404,No,150545.0
5405,No,69031.0
5406,No,9133.0
5407,Yes,55358.0
5408,Yes,81555.0
5409,No,141165.0
5410,Yes,560225.0
5411,Yes,82443.0
5412,No,7415.0
5413,Yes,43758.0
5414,No,10087.0
5415,Yes,59684.0
5416,No,30969.0
5417,Yes,390125.0
5418,No,26134.0
5419,Yes,8531.0
5420,Yes,56617.0
5421,No,79425.0
5422,No,69505.0
5423,No,1608.0
5424,No,555205.0
5425,No,327515.0
5426,Yes,42366.0
5427,No,545.0
5428,No,117435.0
5429,Yes,7417.0
5430,No,301925.0
5431,Yes,9629.0
5432,Yes,475975.0
5433,No,149835.0
5434,No,123315.0
5435,Yes,48828.0
5436,Yes,541165.0
5437,No,1965.0
5438,No,14805.0
5439,Yes,393055.0
5440,Yes,68955.0
5441,No,8465.0
5442,Yes,685695.0
5443,Yes,26588.0
5444,Yes,37662.0
5445,Yes,6955.0
5446,No,12955.0
5447,No,34725.0
5448,Yes,5817.0
5449,No,35405.0
5450,Yes,92945.0
5451,Yes,679.0
5452,No,384675.0
5453,Yes,44807.0
5454,Yes,4435.0
5455,No,4994.0
5456,No,15532.0
5457,No,2195.0
5458,No,531185.0
5459,No,58605.0
5460,No,25768.0
5461,Yes,643525.0
5462,No,199325.0
5463,Yes,192385.0
5464,Yes,9398.0
5465,No,846.0
5466,No,309265.0
5467,No,41555.0
5468,Yes,598655.0
5469,Yes,5487.0
5470,No,6515.0
5471,No,454.0
5472,No,7365.0
5473,Yes,240505.0
5474,Yes,445815.0
5475,Yes,685645.0
5476,No,5075.0
5477,No,47352.0
5478,No,68215.0
5479,Yes,45258.0
5480,No,32105.0
5481,No,33565.0
5482,No,14244.0
5483,Yes,174855.0
5484,Yes,4749.0
5485,No,6684.0
5486,No,92625.0
5487,Yes,107795.0
5488,Yes,254125.0
5489,Yes,46.0
5490,No,11561.0
5491,Yes,369445.0
5492,No,3828.0
5493,Yes,11678.0
5494,Yes,74675.0
5495,Yes,39129.0
5496,Yes,36885.0
5497,No,202.0
5498,No,16547.0
5499,Yes,194085.0
5500,No,2217.0
5501,No,179465.0
5502,Yes,52898.0
5503,Yes,5012.0
5504,No,614085.0
5505,No,4845.0
5506,Yes,30925.0
5507,No,2011.0
5508,Yes,617935.0
5509,Yes,28387.0
5510,Yes,557.0
5511,No,458985.0
5512,No,373545.0
5513,No,7015.0
5514,Yes,47755.0
5515,Yes,25537.0
5516,Yes,134215.0
5517,Yes,121635.0
5518,Yes,757805.0
5519,Yes,260395.0
5520,No,427.0
5521,No,60569.0
5522,Yes,298365.0
5523,No,68935.0
5524,No,20251.0
5525,No,17472.0
5526,Yes,465795.0
5527,No,2961.0
5528,Yes,80166.0
5529,No,811.0
5530,Yes,4335.0
5531,Yes,2055.0
5532,No,64284.0
5533,Yes,588385.0
5534,No,10438.0
5535,Yes,62529.0
5536,Yes,185725.0
5537,No,1464.0
5538,No,24045.0
5539,Yes,172415.0
5540,No,3153.0
5541,No,42955.0
5542,No,35615.0
5543,Yes,48825.0
5544,No,557.0
5545,No,12987.0
5546,Yes,137875.0
5547,No,97345.0
5548,No,38425.0
5549,Yes,854325.0
5550,No,38995.0
5551,Yes,573185.0
5552,No,2065.0
5553,Yes,427575.0
5554,No,845.0
5555,No,19241.0
5556,Yes,66985.0
5557,Yes,57843.0
5558,No,51662.0
5559,Yes,406055.0
5560,Yes,2674.0
5561,Yes,353285.0
5562,Yes,49148.0
5563,Yes,53158.0
5564,No,6985.0
5565,No,7756.0
5566,Yes,544595.0
5567,No,5355.0
5568,No,10078.0
5569,Yes,83355.0
5570,Yes,657905.0
5571,No,10045.0
5572,Yes,7856.0
5573,No,118305.0
5574,Yes,216975.0
5575,Yes,8969.0
5576,No,193.0
5577,No,50135.0
5578,No,412635.0
5579,No,4965.0
5580,No,246015.0
5581,Yes,4776.0
5582,No,37065.0
5583,No,26575.0
5584,Yes,242445.0
5585,Yes,184995.0
5586,No,6105.0
5587,No,169855.0
5588,No,19106.0
5589,Yes,9981.0
5590,Yes,8906.0
5591,Yes,5295.0
5592,Yes,13836.0
5593,No,4934.0
5594,No,486.0
5595,No,1207.0
5596,Yes,5635.0
5597,No,86455.0
5598,No,210935.0
5599,Yes,70105.0
5600,Yes,226525.0
5601,No,2206.0
5602,Yes,57498.0
5603,No,279645.0
5604,Yes,51657.0
5605,Yes,56966.0
5606,No,202.0
5607,Yes,207605.0
5608,No,442.0
5609,No,21525.0
5610,Yes,18595.0
5611,Yes,74701.0
5612,Yes,2295.0
5613,No,24701.0
5614,No,20929.0
5615,Yes,562955.0
5616,No,46985.0
5617,No,73395.0
5618,Yes,48525.0
5619,No,12445.0
5620,No,2005.0
5621,No,399445.0
5622,Yes,7825.0
5623,No,11315.0
5624,No,18405.0
5625,Yes,199.0
5626,Yes,117875.0
5627,Yes,6677.0
5628,Yes,562915.0
5629,No,1995.0
5630,No,1093.0
5631,No,796.0
5632,No,95845.0
5633,Yes,1815.0
5634,No,40315.0
5635,No,759.0
5636,Yes,762.0
5637,Yes,43925.0
5638,No,1925.0
5639,Yes,3168.0
5640,Yes,10966.0
5641,Yes,66945.0
5642,Yes,234385.0
5643,Yes,35884.0
5644,No,486.0
5645,No,52295.0
5646,Yes,75119.0
5647,No,1725.0
5648,No,4975.0
5649,Yes,16919.0
5650,Yes,224805.0
5651,No,44792.0
5652,No,34711.0
5653,No,63.0
5654,No,7025.0
5655,Yes,331415.0
5656,No,86555.0
5657,No,8527.0
5658,Yes,19309.0
5659,Yes,914.0
5660,Yes,394915.0
5661,Yes,4304.0
5662,Yes,4099.0
5663,Yes,15549.0
5664,Yes,347205.0
5665,No,1178.0
5666,Yes,321035.0
5667,No,2074.0
5668,Yes,1975.0
5669,Yes,313275.0
5670,No,60.0
5671,No,64965.0
5672,Yes,2085.0
5673,Yes,21063.0
5674,Yes,35.0
5675,No,20114.0
5676,Yes,62055.0
5677,No,7465.0
5678,Yes,9037.0
5679,No,5036.0
5680,No,38823.0
5681,Yes,8798.0
5682,No,38365.0
5683,No,439025.0
5684,No,682.0
5685,Yes,4528.0
5686,Yes,5329.0
5687,Yes,17589.0
5688,Yes,57376.0
5689,Yes,11527.0
5690,Yes,767455.0
5691,Yes,215795.0
5692,No,121985.0
5693,Yes,241455.0
5694,Yes,11556.0
5695,Yes,75481.0
5696,No,180935.0
5697,Yes,15644.0
5698,No,1965.0
5699,No,757.0
5700,No,844.0
5701,Yes,86485.0
5702,No,22875.0
5703,Yes,775205.0
5704,Yes,1951.0
5705,No,4706.0
5706,No,40609.0
5707,Yes,3845.0
5708,No,34329.0
5709,No,10865.0
5710,Yes,395265.0
5711,No,46305.0
5712,Yes,49405.0
5713,No,341685.0
5714,No,149865.0
5715,Yes,286775.0
5716,No,480735.0
5717,No,7135.0
5718,Yes,47135.0
5719,Yes,10418.0
5720,Yes,76898.0
5721,No,113235.0
5722,No,13113.0
5723,No,19945.0
5724,No,16373.0
5725,Yes,132635.0
5726,Yes,637655.0
5727,Yes,9359.0
5728,No,2005.0
5729,Yes,161115.0
5730,No,206.0
5731,Yes,69897.0
5732,Yes,27795.0
5733,No,193175.0
5734,Yes,833195.0
5735,No,7359.0
5736,Yes,22833.0
5737,Yes,14452.0
5738,No,81805.0
5739,Yes,233305.0
5740,No,199255.0
5741,No,5890.0
5742,Yes,91675.0
5743,No,10298.0
5744,Yes,179655.0
5745,No,337.0
5746,Yes,45405.0
5747,Yes,139225.0
5748,No,10496.0
5749,Yes,7346.0
5750,No,4751.0
5751,No,7015.0
5752,Yes,154005.0
5753,Yes,197865.0
5754,Yes,31818.0
5755,No,2297.0
5756,No,562555.0
5757,Yes,65819.0
5758,Yes,134715.0
5759,Yes,38082.0
5760,Yes,397415.0
5761,Yes,76618.0
5762,Yes,247925.0
5763,No,1227.0
5764,No,2666.0
5765,Yes,56014.0
5766,No,19826.0
5767,No,3399.0
5768,Yes,482805.0
5769,Yes,598055.0
5770,Yes,48087.0
5771,No,203.0
5772,No,369285.0
5773,Yes,106815.0
5774,No,23836.0
5775,No,6965.0
5776,No,893.0
5777,Yes,143805.0
5778,Yes,91745.0
5779,Yes,609645.0
5780,No,30781.0
5781,Yes,9995.0
5782,No,4752.0
5783,Yes,203655.0
5784,Yes,644405.0
5785,No,142675.0
5786,No,76755.0
5787,Yes,79325.0
5788,No,404065.0
5789,Yes,276865.0
5790,Yes,167235.0
5791,No,4748.0
5792,No,4461.0
5793,No,134565.0
5794,Yes,24254.0
5795,No,207795.0
5796,Yes,4163.0
5797,Yes,16635.0
5798,Yes,128605.0
5799,No,3585.0
5800,No,109435.0
5801,Yes,77195.0
5802,No,5146.0
5803,Yes,14516.0
5804,Yes,49325.0
5805,Yes,71.0
5806,Yes,544365.0
5807,No,33025.0
5808,No,444.0
5809,No,663185.0
5810,Yes,8250.0
5811,Yes,356115.0
5812,Yes,176355.0
5813,No,2419.0
5814,No,4702.0
5815,Yes,523495.0
5816,Yes,703.0
5817,Yes,7935.0
5818,Yes,3097.0
5819,Yes,17091.0
5820,Yes,18488.0
5821,No,7233.0
5822,No,80975.0
5823,Yes,147095.0
5824,Yes,57715.0
5825,Yes,691495.0
5826,Yes,6029.0
5827,No,1244.0
5828,No,968.0
5829,Yes,38279.0
5830,Yes,53305.0
5831,Yes,29614.0
5832,No,326445.0
5833,No,99535.0
5834,Yes,281525.0
5835,Yes,1548.0
5836,No,2463.0
5837,No,2576.0
5838,No,57572.0
5839,Yes,75177.0
5840,Yes,12348.0
5841,No,13892.0
5842,No,38363.0
5843,Yes,147475.0
5844,Yes,600145.0
5845,No,7201.0
5846,No,283275.0
5847,No,47225.0
5848,Yes,146065.0
5849,No,133635.0
5850,Yes,638865.0
5851,No,15305.0
5852,No,6779.0
5853,No,11656.0
5854,No,21195.0
5855,Yes,92155.0
5856,Yes,72.0
5857,No,6835.0
5858,Yes,84725.0
5859,No,44.0
5860,Yes,429535.0
5861,Yes,135.0
5862,No,140055.0
5863,No,6965.0
5864,No,13804.0
5865,No,10602.0
5866,Yes,43862.0
5867,No,86.0
5868,No,57855.0
5869,No,5205.0
5870,Yes,20184.0
5871,No,7945.0
5872,No,27273.0
5873,Yes,26365.0
5874,No,2754.0
5875,Yes,281665.0
5876,Yes,5385.0
5877,Yes,9489.0
5878,No,8468.0
5879,Yes,47835.0
5880,Yes,299745.0
5881,No,58974.0
5882,No,4706.0
5883,No,5245.0
5884,Yes,26965.0
5885,No,4740.0
5886,Yes,23415.0
5887,Yes,178965.0
5888,Yes,16264.0
5889,Yes,8003.0
5890,No,506085.0
5891,Yes,14488.0
5892,Yes,425485.0
5893,Yes,4666.0
5894,Yes,46278.0
5895,No,68386.0
5896,No,85.0
5897,No,110185.0
5898,No,443.0
5899,No,202.0
5900,No,42976.0
5901,No,4141.0
5902,Yes,2566.0
5903,No,396935.0
5904,No,22741.0
5905,Yes,12968.0
5906,No,126885.0
5907,No,81926.0
5908,No,5925.0
5909,Yes,114785.0
5910,No,436155.0
5911,No,20061.0
5912,No,207895.0
5913,Yes,760975.0
5914,No,48705.0
5915,Yes,121845.0
5916,No,14162.0
5917,No,4833.0
5918,No,12346.0
5919,Yes,13116.0
5920,Yes,56183.0
5921,No,618515.0
5922,Yes,123785.0
5923,Yes,4981.0
5924,No,29445.0
5925,Yes,238155.0
5926,No,78835.0
5927,Yes,7564.0
5928,Yes,6134.0
5929,Yes,36252.0
5930,No,55035.0
5931,Yes,47938.0
5932,No,12672.0
5933,Yes,4422.0
5934,No,8485.0
5935,No,65485.0
5936,Yes,556745.0
5937,No,316055.0
5938,Yes,7403.0
5939,Yes,57062.0
5940,No,308535.0
5941,No,247.0
5942,No,35414.0
5943,No,842.0
5944,No,507.0
5945,No,116555.0
5946,Yes,485535.0
5947,No,28069.0
5948,Yes,142265.0
5949,Yes,60815.0
5950,Yes,64135.0
5951,No,495915.0
5952,No,359.0
5953,Yes,13213.0
5954,Yes,166375.0
5955,Yes,302415.0
5956,Yes,21885.0
5957,Yes,413805.0
5958,No,1025.0
5959,No,87265.0
5960,No,272425.0
5961,Yes,41325.0
5962,Yes,13742.0
5963,No,7571.0
5964,No,669265.0
5965,Yes,2185.0
5966,Yes,6088.0
5967,No,100475.0
5968,No,11256.0
5969,No,38476.0
5970,No,978.0
5971,No,138735.0
5972,Yes,74605.0
5973,No,3046.0
5974,No,109885.0
5975,Yes,11392.0
5976,Yes,436895.0
5977,No,8277.0
5978,Yes,2035.0
5979,Yes,26205.0
5980,Yes,27955.0
5981,No,35125.0
5982,No,148325.0
5983,Yes,465385.0
5984,No,15175.0
5985,No,440075.0
5986,Yes,80331.0
5987,No,125365.0
5988,No,55265.0
5989,Yes,1036.0
5990,No,40255.0
5991,No,9284.0
5992,No,249.0
5993,Yes,46025.0
5994,Yes,650615.0
5995,Yes,55983.0
5996,No,437455.0
5997,Yes,67875.0
5998,No,21917.0
5999,Yes,23975.0
6000,Yes,54855.0
6001,Yes,60905.0
6002,Yes,68375.0
6003,Yes,4042.0
6004,Yes,518975.0
6005,No,50609.0
6006,No,23365.0
6007,No,717655.0
6008,No,29145.0
6009,No,68975.0
6010,No,32639.0
6011,Yes,19932.0
6012,Yes,2545.0
6013,No,34765.0
6014,No,9679.0
6015,Yes,24295.0
6016,No,18419.0
6017,No,2321.0
6018,Yes,80925.0
6019,Yes,86645.0
6020,No,36055.0
6021,No,20762.0
6022,Yes,3559.0
6023,Yes,729965.0
6024,No,22912.0
6025,No,12915.0
6026,Yes,749175.0
6027,Yes,58355.0
6028,No,703145.0
6029,Yes,77239.0
6030,Yes,1032.0
6031,No,7075.0
6032,No,1096.0
6033,Yes,7278.0
6034,No,13075.0
6035,No,893.0
6036,Yes,7631.0
6037,No,7814.0
6038,Yes,90225.0
6039,Yes,265365.0
6040,Yes,10167.0
6041,Yes,594365.0
6042,No,2757.0
6043,Yes,312645.0
6044,No,107015.0
6045,Yes,34579.0
6046,No,3404.0
6047,No,42992.0
6048,No,10932.0
6049,Yes,5219.0
6050,No,16304.0
6051,No,7136.0
6052,No,126565.0
6053,No,400385.0
6054,Yes,14014.0
6055,No,453.0
6056,No,15105.0
6057,No,1781.0
6058,No,2648.0
6059,No,4806.0
6060,Yes,45419.0
6061,Yes,497615.0
6062,Yes,754225.0
6063,Yes,25125.0
6064,Yes,15955.0
6065,Yes,2345.0
6066,No,68555.0
6067,Yes,38741.0
6068,Yes,68914.0
6069,Yes,491695.0
6070,Yes,1373.0
6071,No,297.0
6072,No,498.0
6073,Yes,60399.0
6074,Yes,154865.0
6075,Yes,344025.0
6076,No,1513.0
6077,Yes,42267.0
6078,No,102375.0
6079,No,554.0
6080,Yes,906.0
6081,Yes,70744.0
6082,Yes,15635.0
6083,Yes,684975.0
6084,Yes,32636.0
6085,No,125285.0
6086,No,6755.0
6087,No,702.0
6088,Yes,5750.0
6089,Yes,154975.0
6090,Yes,181055.0
6091,Yes,295285.0
6092,No,746755.0
6093,Yes,54844.0
6094,No,2949.0
6095,No,975.0
6096,No,591645.0
6097,No,11335.0
6098,No,1995.0
6099,No,4768.0
6100,No,10165.0
6101,Yes,113085.0
6102,No,353225.0
6103,Yes,689145.0
6104,No,15707.0
6105,No,52095.0
6106,Yes,78549.0
6107,No,35814.0
6108,No,14479.0
6109,No,854715.0
6110,No,72785.0
6111,No,3576.0
6112,Yes,15935.0
6113,No,28085.0
6114,No,606925.0
6115,Yes,327435.0
6116,Yes,1359.0
6117,No,17779.0
6118,Yes,610965.0
6119,Yes,11224.0
6120,Yes,20209.0
6121,No,379545.0
6122,No,450455.0
6123,No,357915.0
6124,No,497.0
6125,No,2765.0
6126,Yes,81759.0
6127,Yes,89035.0
6128,No,2598.0
6129,Yes,55888.0
6130,No,506.0
6131,No,58.0
6132,Yes,556835.0
6133,Yes,220365.0
6134,Yes,93895.0
6135,Yes,20241.0
6136,Yes,362395.0
6137,No,236905.0
6138,Yes,387795.0
6139,No,45779.0
6140,No,2585.0
6141,No,28715.0
6142,No,67255.0
6143,No,15737.0
6144,Yes,127055.0
6145,Yes,771145.0
6146,Yes,12605.0
6147,No,219365.0
6148,No,6455.0
6149,No,312.0
6150,No,3825.0
6151,No,33481.0
6152,No,5336.0
6153,Yes,290755.0
6154,Yes,16208.0
6155,Yes,348035.0
6156,No,29385.0
6157,Yes,324345.0
6158,Yes,41372.0
6159,No,7925.0
6160,No,449.0
6161,No,194.0
6162,Yes,534865.0
6163,Yes,65965.0
6164,No,31805.0
6165,No,1185.0
6166,Yes,302385.0
6167,No,336585.0
6168,No,1953.0
6169,Yes,10311.0
6170,No,99765.0
6171,No,647185.0
6172,Yes,624135.0
6173,Yes,650135.0
6174,Yes,23171.0
6175,No,223755.0
6176,Yes,52313.0
6177,Yes,52758.0
6178,Yes,1655.0
6179,No,3585.0
6180,Yes,66149.0
6181,No,805.0
6182,No,242175.0
6183,No,12946.0
6184,No,12991.0
6185,Yes,57334.0
6186,No,30555.0
6187,No,743075.0
6188,No,9005.0
6189,Yes,6306.0
6190,No,385675.0
6191,Yes,122265.0
6192,No,3748.0
6193,Yes,1625.0
6194,Yes,72348.0
6195,No,33185.0
6196,Yes,395935.0
6197,Yes,50884.0
6198,No,39694.0
6199,Yes,486085.0
6200,No,78805.0
6201,No,126635.0
6202,Yes,47095.0
6203,No,6882.0
6204,No,37255.0
6205,Yes,3877.0
6206,No,84525.0
6207,No,5606.0
6208,Yes,423025.0
6209,Yes,498305.0
6210,Yes,411315.0
6211,No,257.0
6212,Yes,521.0
6213,No,47185.0
6214,No,59769.0
6215,Yes,5069.0
6216,Yes,429975.0
6217,Yes,75486.0
6218,No,165475.0
6219,No,8035.0
6220,No,45515.0
6221,Yes,62275.0
6222,Yes,2005.0
6223,Yes,764.0
6224,No,514.0
6225,No,575.0
6226,No,147435.0
6227,Yes,8802.0
6228,Yes,327025.0
6229,No,6995.0
6230,Yes,391915.0
6231,Yes,72857.0
6232,No,933.0
6233,No,16905.0
6234,Yes,76583.0
6235,Yes,59593.0
6236,Yes,52957.0
6237,Yes,46932.0
6238,No,35129.0
6239,No,52312.0
6240,Yes,360345.0
6241,No,21745.0
6242,Yes,687535.0
6243,Yes,1925.0
6244,Yes,202135.0
6245,No,256495.0
6246,Yes,561175.0
6247,Yes,76101.0
6248,No,3505.0
6249,No,73.0
6250,Yes,4575.0
6251,Yes,454395.0
6252,No,4504.0
6253,Yes,129735.0
6254,No,444275.0
6255,No,142315.0
6256,No,437835.0
6257,No,742.0
6258,No,27163.0
6259,No,701.0
6260,No,45065.0
6261,No,117585.0
6262,Yes,5588.0
6263,Yes,22201.0
6264,No,328305.0
6265,No,14235.0
6266,No,493925.0
6267,No,42375.0
6268,Yes,33595.0
6269,No,332.0
6270,Yes,71885.0
6271,Yes,92625.0
6272,No,111935.0
6273,No,1166.0
6274,Yes,688.0
6275,No,2874.0
6276,No,234155.0
6277,No,136285.0
6278,No,1636.0
6279,No,22542.0
6280,No,14515.0
6281,No,77523.0
6282,Yes,658535.0
6283,No,47861.0
6284,Yes,383555.0
6285,No,397.0
6286,No,197.0
6287,Yes,102725.0
6288,Yes,15801.0
6289,Yes,722275.0
6290,Yes,37697.0
6291,No,423395.0
6292,Yes,168025.0
6293,No,41365.0
6294,Yes,77077.0
6295,No,71415.0
6296,No,24972.0
6297,No,830955.0
6298,No,60155.0
6299,No,13925.0
6300,Yes,188825.0
6301,No,27739.0
6302,No,540975.0
6303,No,56434.0
6304,No,1977.0
6305,No,4013.0
6306,Yes,32384.0
6307,Yes,157305.0
6308,No,7915.0
6309,No,2358.0
6310,Yes,136475.0
6311,Yes,198515.0
6312,Yes,65585.0
6313,No,30315.0
6314,No,43352.0
6315,Yes,6475.0
6316,Yes,157445.0
6317,No,27487.0
6318,No,248365.0
6319,No,63672.0
6320,No,49042.0
6321,Yes,204495.0
6322,Yes,17948.0
6323,Yes,717315.0
6324,No,64414.0
6325,No,703905.0
6326,No,9214.0
6327,Yes,401835.0
6328,Yes,54486.0
6329,No,2025.0
6330,No,499.0
6331,No,208545.0
6332,No,135885.0
6333,Yes,513515.0
6334,No,7301.0
6335,Yes,286985.0
6336,No,11825.0
6337,Yes,4925.0
6338,Yes,11086.0
6339,No,181565.0
6340,Yes,7304.0
6341,No,7545.0
6342,Yes,507105.0
6343,Yes,40146.0
6344,Yes,56885.0
6345,Yes,58607.0
6346,No,727935.0
6347,No,106495.0
6348,Yes,57696.0
6349,Yes,588685.0
6350,Yes,423845.0
6351,No,203.0
6352,No,4183.0
6353,No,13605.0
6354,No,7082.0
6355,No,78855.0
6356,Yes,70085.0
6357,Yes,43788.0
6358,No,34428.0
6359,No,1817.0
6360,No,71717.0
6361,No,401685.0
6362,No,553.0
6363,Yes,9685.0
6364,Yes,41229.0
6365,Yes,14823.0
6366,No,743.0
6367,No,12408.0
6368,No,4465.0
6369,Yes,10953.0
6370,No,7888.0
6371,Yes,657855.0
6372,No,1955.0
6373,Yes,28023.0
6374,No,85775.0
6375,Yes,1844.0
6376,No,36455.0
6377,Yes,60933.0
6378,Yes,18611.0
6379,No,204.0
6380,Yes,107965.0
6381,Yes,74751.0
6382,Yes,286255.0
6383,Yes,306945.0
6384,No,23498.0
6385,No,46925.0
6386,Yes,421335.0
6387,Yes,330105.0
6388,No,352995.0
6389,Yes,77237.0
6390,No,41449.0
6391,No,4265.0
6392,No,15465.0
6393,Yes,324645.0
6394,Yes,833745.0
6395,No,57314.0
6396,No,61766.0
6397,No,19054.0
6398,No,9319.0
6399,No,73488.0
6400,Yes,77625.0
6401,No,524305.0
6402,Yes,14165.0
6403,Yes,767965.0
6404,Yes,29545.0
6405,Yes,10069.0
6406,Yes,25401.0
6407,No,30972.0
6408,Yes,380735.0
6409,Yes,2484.0
6410,Yes,578565.0
6411,Yes,261915.0
6412,No,152485.0
6413,No,279065.0
6414,Yes,17845.0
6415,Yes,393745.0
6416,Yes,22761.0
6417,No,202905.0
6418,No,80235.0
6419,No,4184.0
6420,Yes,465325.0
6421,Yes,2759.0
6422,No,34345.0
6423,Yes,213045.0
6424,Yes,11914.0
6425,No,505.0
6426,Yes,2554.0
6427,No,558945.0
6428,Yes,4677.0
6429,No,744.0
6430,Yes,375645.0
6431,No,33349.0
6432,Yes,9205.0
6433,Yes,343175.0
6434,No,15035.0
6435,No,25877.0
6436,No,36795.0
6437,Yes,512575.0
6438,No,48011.0
6439,No,62196.0
6440,No,1955.0
6441,Yes,5501.0
6442,Yes,786225.0
6443,No,12422.0
6444,Yes,487105.0
6445,No,319065.0
6446,Yes,266675.0
6447,No,35336.0
6448,Yes,79215.0
6449,Yes,29565.0
6450,Yes,145935.0
6451,No,439815.0
6452,Yes,429795.0
6453,No,1673.0
6454,Yes,40969.0
6455,No,34546.0
6456,Yes,1286.0
6457,No,1387.0
6458,No,7863.0
6459,Yes,64125.0
6460,No,70545.0
6461,Yes,3455.0
6462,Yes,3459.0
6463,Yes,58118.0
6464,No,944.0
6465,No,12445.0
6466,No,13756.0
6467,Yes,349155.0
6468,Yes,79207.0
6469,Yes,66407.0
6470,No,55.0
6471,No,7181.0
6472,Yes,3204.0
6473,No,10145.0
6474,Yes,133445.0
6475,No,335865.0
6476,Yes,4764.0
6477,Yes,3503.0
6478,Yes,5703.0
6479,No,695.0
6480,No,1885.0
6481,No,52555.0
6482,No,692.0
6483,Yes,48315.0
6484,Yes,9348.0
6485,No,7865.0
6486,No,6965.0
6487,Yes,40863.0
6488,No,53648.0
6489,No,823.0
6490,No,203.0
6491,No,7704.0
6492,Yes,681695.0
6493,Yes,241955.0
6494,Yes,41387.0
6495,No,2676.0
6496,Yes,345745.0
6497,No,11152.0
6498,Yes,54356.0
6499,Yes,41863.0
6500,Yes,2505.0
6501,Yes,46302.0
6502,Yes,322125.0
6503,No,6885.0
6504,Yes,8671.0
6505,Yes,474605.0
6506,No,71285.0
6507,No,4895.0
6508,Yes,3551.0
6509,No,453.0
